"PVWatts Hourly PV Performance Data"
"Requested Location","8712 Ranch Rd loveland co"
"Location","Lat, Lng: 40.37, -105.22"
"Latitude (DD)","40.37"
"Longitude (DD)","-105.22"
"Elevation (m)","1721.8399658203"
"DC System Size (kW)","3.285"
"Module Type","Standard"
"Array Type","Fixed (roof mount)"
"Array Tilt (deg)","16"
"Array Azimuth (deg)","90"
"System Losses (%)","15.79"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","28","2","0","0","17","0.5","0.15","0","17","0","0"
"7","28","3","0","0","16","0.2","0.15","0","16","0","0"
"7","28","4","0","0","16","0.2","0.15","0","16","0","0"
"7","28","5","243","31","17","0.8","0.15","138.008","22.033","340.988","315.885"
"7","28","6","559","67","19","1.4","0.15","389.853","31.616","1064.717","1013.969"
"7","28","7","26","172","21","1.9","0.15","191.34","26.503","505.401","474.473"
"7","28","8","630","182","24","2.2","0.15","732.082","43.847","1861.196","1782.226"
"7","28","9","482","314","25","2.3","0.15","783.377","45.755","1949.604","1867.501"
"7","28","10","12","181","26","2.4","0.15","187.255","30.841","470.859","441.154"
"7","28","11","52","432","27","2.6","0.15","475.778","38.852","1187.177","1132.09"
"7","28","12","0","41","27","2.8","0.15","39.581","27.951","93.706","77.365"
"7","28","13","102","451","26","2.8","0.15","502.673","38.097","1263.479","1205.689"
"7","28","14","38","338","26","2.5","0.15","336.801","34.558","853.492","810.229"
"7","28","15","0","115","25","2.2","0.15","110.415","27.975","278.277","255.396"
"7","28","16","237","221","24","2","0.15","249.425","30.942","623.928","588.799"
"7","28","17","352","113","23","1.6","0.15","104.492","26.083","236.426","215.028"
"7","28","18","69","50","21","1.2","0.15","42.567","22.429","106.74","89.938"
"7","28","19","0","0","19","0.9","0.15","0","19","0","0"
"7","28","20","0","0","18","0.8","0.15","0","18","0","0"
"7","28","21","0","0","18","0.7","0.15","0","18","0","0"
"7","28","22","0","0","17","0.5","0.15","0","17","0","0"
"7","28","23","0","0","17","0.4","0.15","0","17","0","0"
"7","29","0","0","0","17","0.2","0.15","0","17","0","0"
"7","29","1","0","0","16","0.2","0.15","0","16","0","0"
"7","29","2","0","0","15","0.4","0.15","0","15","0","0"
"7","29","3","0","0","15","0.6","0.15","0","15","0","0"
"7","29","4","0","0","15","1","0.15","0","15","0","0"
"7","29","5","208","33","17","1.6","0.15","128.048","20.844","316.208","291.983"
"7","29","6","542","74","20","1.6","0.15","387.816","31.996","1056.863","1006.394"
"7","29","7","725","91","23","1.5","0.15","618.414","42.497","1606.786","1536.831"
"7","29","8","796","113","25","1.9","0.15","787.828","47.703","1977.88","1894.776"
"7","29","9","861","117","27","2.4","0.15","908.892","50.685","2232.103","2139.99"
"7","29","10","897","120","28","2.7","0.15","973.216","51.976","2362.302","2265.576"
"7","29","11","914","119","29","3","0.15","971.156","51.701","2353.956","2257.526"
"7","29","12","379","445","29","3.2","0.15","760.954","46.147","1867.901","1788.694"
"7","29","13","0","97","29","3.3","0.15","93.574","31.069","227.899","206.803"
"7","29","14","0","107","28","3.4","0.15","103.062","30.246","254.274","232.244"
"7","29","15","347","292","27","3.4","0.15","407.034","35.891","1037.532","987.748"
"7","29","16","691","110","26","3.3","0.15","258.015","31.561","597.977","563.768"
"7","29","17","525","91","24","2.7","0.15","94.847","26.183","194.402","174.493"
"7","29","18","248","49","21","1.9","0.15","37.521","22.077","93.481","77.148"
"7","29","19","0","0","19","1.5","0.15","0","19","0","0"
"7","29","20","0","0","18","1.4","0.15","0","18","0","0"
"7","29","21","0","0","18","1.2","0.15","0","18","0","0"
"7","29","22","0","0","17","1.1","0.15","0","17","0","0"
"7","29","23","0","0","17","0.9","0.15","0","17","0","0"
"7","30","0","0","0","16","0.7","0.15","0","16","0","0"
"7","30","1","0","0","16","0.5","0.15","0","16","0","0"
"7","30","2","0","0","15","0.3","0.15","0","15","0","0"
"7","30","3","0","0","15","0.4","0.15","0","15","0","0"
"7","30","4","0","0","15","0.7","0.15","0","15","0","0"
"7","30","5","211","31","17","1","0.15","126.162","21.355","308.628","284.672"
"7","30","6","524","74","21","0.7","0.15","377.327","35.556","1012.903","963.992"
"7","30","7","688","98","24","0.7","0.15","599.99","47.069","1528.752","1461.562"
"7","30","8","762","122","26","1.5","0.15","768.785","50.148","1909.942","1829.244"
"7","30","9","815","135","27","2","0.15","891.283","52.101","2174.711","2084.632"
"7","30","10","844","145","28","2.5","0.15","953.437","52.346","2309.392","2214.541"
"7","30","11","860","149","29","2.9","0.15","949.388","51.566","2301.329","2206.763"
"7","30","12","425","466","30","3.4","0.15","820.075","47.899","1999.152","1915.294"
"7","30","13","405","416","30","3.6","0.15","695.76","44.729","1721.759","1647.73"
"7","30","14","10","178","29","3.6","0.15","176.317","32.726","440.399","411.774"
"7","30","15","0","80","28","3.5","0.15","77.097","29.658","189.945","170.194"
"7","30","16","12","168","27","3.3","0.15","159.293","30.545","407.159","379.711"
"7","30","17","0","75","25","2.7","0.15","71.342","26.765","182.649","163.157"
"7","30","18","25","47","22","1.9","0.15","41.953","23.204","104.515","87.792"
"7","30","19","0","0","20","1.7","0.15","0","20","0","0"
"7","30","20","0","0","19","1.5","0.15","0","19","0","0"
"7","30","21","0","0","19","1","0.15","0","19","0","0"
"7","30","22","0","0","18","0.6","0.15","0","18","0","0"
"7","30","23","0","0","17","0.4","0.15","0","17","0","0"
"7","31","0","0","0","16","0.4","0.15","0","16","0","0"
"7","31","1","0","0","16","0.4","0.15","0","16","0","0"
"7","31","2","0","0","16","0.7","0.15","0","16","0","0"
"7","31","3","0","0","15","1","0.15","0","15","0","0"
"7","31","4","0","0","16","1.4","0.15","0","16","0","0"
"7","31","5","193","31","18","1.6","0.15","119.686","21.58","290.304","266.997"
"7","31","6","489","81","22","1.5","0.15","365.522","33.558","987.705","939.686"
"7","31","7","620","121","25","1.5","0.15","578.192","43.221","1494.498","1428.522"
"7","31","8","607","191","27","1.8","0.15","719.883","48.162","1797.652","1720.934"
"7","31","9","660","221","29","2.2","0.15","846.013","51.878","2060.462","1974.432"
"7","31","10","698","239","30","2.3","0.15","916.278","54.269","2195.671","2104.849"
"7","31","11","781","206","31","2.5","0.15","936.116","54.875","2234.012","2141.832"
"7","31","12","768","216","32","2.7","0.15","876.933","53.567","2104.221","2016.64"
"7","31","13","738","219","32","2.9","0.15","762.637","50.121","1860.52","1781.574"
"7","31","14","629","248","32","3.1","0.15","604.842","45.904","1503.337","1437.047"
"7","31","15","570","222","31","3.2","0.15","437.884","40.874","1094.335","1042.538"
"7","31","16","471","186","30","3","0.15","266.076","36.094","629.399","594.077"
"7","31","17","585","78","29","3.3","0.15","83.112","30.699","158.146","139.522"
"7","31","18","291","43","26","2.6","0.15","32.799","26.821","79.17","63.344"
"7","31","19","0","0","23","2.5","0.15","0","23","0","0"
"7","31","20","0","0","22","2","0.15","0","22","0","0"
"7","31","21","0","0","21","1.2","0.15","0","21","0","0"
"7","31","22","0","0","20","0.8","0.15","0","20","0","0"
"7","31","23","0","0","19","0.6","0.15","0","19","0","0"
"8","1","0","0","0","19","0.5","0.15","0","19","0","0"
"8","1","1","0","0","18","0.4","0.15","0","18","0","0"
"8","1","2","0","0","17","0.4","0.15","0","17","0","0"
"8","1","3","0","0","17","0.6","0.15","0","17","0","0"
"8","1","4","0","0","17","1.2","0.15","0","17","0","0"
"8","1","5","325","25","20","1.7","0.15","156.747","24.564","372.95","346.714"
"8","1","6","674","51","24","1.8","0.15","424.348","36.581","1140.54","1087.106"
"8","1","7","829","64","29","1.9","0.15","647.357","47.735","1650.422","1578.921"
"8","1","8","909","72","32","2.1","0.15","824.299","54.827","2012.364","1928.037"
"8","1","9","953","78","34","1.9","0.15","945.141","61.186","2221.153","2129.428"
"8","1","10","976","83","35","1.5","0.15","1004.354","66.442","2290.565","2196.381"
"8","1","11","988","83","36","1.2","0.15","998.942","69.512","2240.612","2148.198"
"8","1","12","986","85","37","0.9","0.15","933.604","70.761","2082.858","1996.034"
"8","1","13","971","86","38","0.5","0.15","813.407","70.85","1818.557","1741.098"
"8","1","14","939","88","37","0.6","0.15","650.842","62.572","1516.126","1449.384"
"8","1","15","597","201","36","1.1","0.15","429.609","50.719","1028.58","979.113"
"8","1","16","310","204","35","1.7","0.15","245.296","42.238","575.971","542.542"
"8","1","17","667","57","32","1.9","0.15","70.823","33.797","119.806","102.54"
"8","1","18","355","38","28","1.9","0.15","29.105","28.834","69.021","53.555"
"8","1","19","0","0","26","1.8","0.15","0","26","0","0"
"8","1","20","0","0","25","1.3","0.15","0","25","0","0"
"8","1","21","0","0","23","1","0.15","0","23","0","0"
"8","1","22","0","0","22","1.3","0.15","0","22","0","0"
"8","1","23","0","0","21","2.1","0.15","0","21","0","0"
"8","2","0","0","0","21","2.7","0.15","0","21","0","0"
"8","2","1","0","0","21","3.1","0.15","0","21","0","0"
"8","2","2","0","0","21","3.3","0.15","0","21","0","0"
"8","2","3","0","0","20","3.1","0.15","0","20","0","0"
"8","2","4","0","0","20","3","0.15","0","20","0","0"
"8","2","5","333","24","23","3.5","0.15","156.895","26.281","366.792","340.775"
"8","2","6","652","53","27","3.6","0.15","413.919","35.894","1114.812","1062.29"
"8","2","7","780","74","31","2.9","0.15","628.851","46.081","1613.052","1542.875"
"8","2","8","777","122","34","2.2","0.15","777.305","55.094","1891.736","1811.684"
"8","2","9","875","108","35","1.6","0.15","906.59","62.792","2114.389","2026.447"
"8","2","10","31","329","36","1.3","0.15","359.508","47.709","860.748","817.228"
"8","2","11","383","435","37","1.5","0.15","792.797","61.711","1822.195","1744.607"
"8","2","12","1","114","36","1.6","0.15","110.924","39.369","261.818","239.521"
"8","2","13","889","120","35","1.4","0.15","781.686","60.016","1833.752","1755.754"
"8","2","14","348","362","34","1.4","0.15","536.898","51.145","1294.732","1235.834"
"8","2","15","737","151","33","1.7","0.15","443.391","46.223","1081.981","1030.622"
"8","2","16","14","168","31","2.3","0.15","159.415","35.225","399.409","372.236"
"8","2","17","0","96","28","3.4","0.15","88.868","29.957","226.642","205.591"
"8","2","18","0","3","25","4.9","0.15","2.876","25.051","6.141","0"
"8","2","19","0","0","23","5.5","0.15","0","23","0","0"
"8","2","20","0","0","22","4.3","0.15","0","22","0","0"
"8","2","21","0","0","21","2.4","0.15","0","21","0","0"
"8","2","22","0","0","21","0.9","0.15","0","21","0","0"
"8","2","23","0","0","20","0.5","0.15","0","20","0","0"
"8","3","0","0","0","20","0.8","0.15","0","20","0","0"
"8","3","1","0","0","20","1.1","0.15","0","20","0","0"
"8","3","2","0","0","19","1.3","0.15","0","19","0","0"
"8","3","3","0","0","19","1.4","0.15","0","19","0","0"
"8","3","4","0","0","19","1.5","0.15","0","19","0","0"
"8","3","5","0","2","22","2.2","0.15","1.917","22.051","3.797","0"
"8","3","6","229","98","26","2.5","0.15","238.563","32.148","637.022","601.429"
"8","3","7","0","29","30","2","0.15","27.879","30.785","66.202","50.836"
"8","3","8","309","274","32","1.6","0.15","555.36","49.016","1370.501","1308.918"
"8","3","9","441","311","33","1.6","0.15","739.177","55.603","1764.722","1689.171"
"8","3","10","424","397","33","1.6","0.15","811.484","57.765","1905.639","1825.094"
"8","3","11","0","62","32","1.5","0.15","59.861","33.859","140.772","122.764"
"8","3","12","14","210","30","1.8","0.15","214.607","36.246","528.606","496.855"
"8","3","13","0","29","28","2.3","0.15","27.97","28.737","65.021","49.696"
"8","3","14","0","25","27","2.9","0.15","24.087","27.57","56.181","41.17"
"8","3","15","0","14","26","3.8","0.15","13.471","26.277","30.961","16.843"
"8","3","16","0","115","25","4.5","0.15","109.325","27.043","280.531","257.57"
"8","3","17","10","106","23","4.3","0.14","97.142","24.872","253.514","231.511"
"8","3","18","80","42","21","3.3","0.14","36.16","21.803","89.406","73.218"
"8","3","19","0","0","19","2","0.14","0","19","0","0"
"8","3","20","0","0","18","1.1","0.14","0","18","0","0"
"8","3","21","0","0","18","0.8","0.14","0","18","0","0"
"8","3","22","0","0","17","0.7","0.14","0","17","0","0"
"8","3","23","0","0","17","0.7","0.14","0","17","0","0"
"8","4","0","0","0","16","0.7","0.14","0","16","0","0"
"8","4","1","0","0","16","0.6","0.14","0","16","0","0"
"8","4","2","0","0","16","0.6","0.14","0","16","0","0"
"8","4","3","0","0","16","0.9","0.14","0","16","0","0"
"8","4","4","0","0","16","1.7","0.14","0","16","0","0"
"8","4","5","257","24","19","2.5","0.14","128.686","22.165","297.296","273.741"
"8","4","6","623","51","23","2.3","0.14","394.064","33.568","1070.304","1019.359"
"8","4","7","759","78","27","1.6","0.14","616.412","46.016","1581.591","1512.528"
"8","4","8","512","211","30","1.5","0.14","658.087","50.647","1624.085","1553.516"
"8","4","9","22","273","32","1.5","0.14","289.525","41.02","712.863","674.583"
"8","4","10","296","429","33","1.6","0.14","724.714","55.099","1716.782","1642.929"
"8","4","11","590","364","34","1.6","0.14","914.545","61.912","2107.706","2020.002"
"8","4","12","0","86","35","1.7","0.14","83.028","37.468","195.037","175.106"
"8","4","13","583","315","34","1.8","0.14","730.078","55.353","1736.074","1661.537"
"8","4","14","4","127","33","2","0.14","124.428","36.481","301.519","277.815"
"8","4","15","20","231","32","2.3","0.14","224.792","37.942","558.711","525.893"
"8","4","16","291","203","31","2.3","0.14","236.779","37.187","567.606","534.473"
"8","4","17","559","79","28","1.8","0.14","75.202","30.063","150.512","132.158"
"8","4","18","260","40","25","1.2","0.14","30.711","26.027","73.64","58.01"
"8","4","19","0","0","22","1.2","0.14","0","22","0","0"
"8","4","20","0","0","21","1.4","0.14","0","21","0","0"
"8","4","21","0","0","20","1.2","0.14","0","20","0","0"
"8","4","22","0","0","19","0.9","0.14","0","19","0","0"
"8","4","23","0","0","19","0.6","0.14","0","19","0","0"
"8","5","0","0","0","18","0.7","0.14","0","18","0","0"
"8","5","1","0","0","17","1","0.14","0","17","0","0"
"8","5","2","0","0","16","1","0.14","0","16","0","0"
"8","5","3","0","0","16","0.9","0.14","0","16","0","0"
"8","5","4","0","0","16","0.8","0.14","0","16","0","0"
"8","5","5","170","26","17","0.8","0.14","100.478","20.584","229.3","208.155"
"8","5","6","518","70","20","0.9","0.14","363.656","33.299","984.601","936.692"
"8","5","7","167","193","23","1.4","0.14","327.64","33.534","862.822","819.228"
"8","5","8","791","107","26","2.3","0.14","767.999","46.45","1940.656","1858.87"
"8","5","9","849","115","28","3.2","0.14","886.547","48.097","2203.254","2112.164"
"8","5","10","877","121","29","3.9","0.14","945.64","48.214","2334.115","2238.388"
"8","5","11","468","431","30","4.3","0.14","867.094","46.584","2129.305","2040.835"
"8","5","12","48","420","30","4.5","0.14","446.856","38.29","1116.401","1063.822"
"8","5","13","20","302","29","4.6","0.14","303.259","34.553","762.703","722.657"
"8","5","14","788","147","28","4.6","0.14","602.635","39.112","1547.498","1479.644"
"8","5","15","700","149","27","4.5","0.14","419.72","34.803","1070.31","1019.365"
"8","5","16","0","111","26","4.2","0.14","105.625","28.057","269.632","247.058"
"8","5","17","340","103","24","3.3","0.14","86.136","25.87","200.541","180.415"
"8","5","18","121","42","22","2.3","0.14","34.273","22.905","83.694","67.708"
"8","5","19","0","0","20","1.9","0.14","0","20","0","0"
"8","5","20","0","0","19","1.9","0.14","0","19","0","0"
"8","5","21","0","0","19","1.8","0.14","0","19","0","0"
"8","5","22","0","0","18","1.5","0.14","0","18","0","0"
"8","5","23","0","0","18","1.2","0.14","0","18","0","0"
"8","6","0","0","0","17","1","0.14","0","17","0","0"
"8","6","1","0","0","17","0.9","0.14","0","17","0","0"
"8","6","2","0","0","17","1","0.14","0","17","0","0"
"8","6","3","0","0","17","1.3","0.14","0","17","0","0"
"8","6","4","0","0","17","1.7","0.14","0","17","0","0"
"8","6","5","211","23","18","2.2","0.14","109.925","20.83","245.349","223.635"
"8","6","6","555","61","20","2.7","0.14","371.291","29.247","1022.669","973.412"
"8","6","7","710","85","22","3.1","0.14","591.084","35.706","1580.561","1511.535"
"8","6","8","790","102","24","3.3","0.14","760.208","41","1964.847","1882.205"
"8","6","9","221","371","26","3.2","0.14","588.931","39.298","1495.427","1429.418"
"8","6","10","482","380","27","3.2","0.14","850.964","46.211","2101.174","2013.701"
"8","6","11","873","128","28","3.4","0.14","930.119","48.372","2288.279","2194.175"
"8","6","12","98","466","28","3.8","0.14","533.433","38.929","1335.902","1275.546"
"8","6","13","0","96","27","4.2","0.14","92.59","28.79","227.887","206.791"
"8","6","14","10","173","26","4.5","0.14","171.339","29.184","434.38","405.968"
"8","6","15","34","259","24","4.6","0.14","249.733","28.588","647.68","611.71"
"8","6","16","43","193","22","4.4","0.14","180.981","25.419","472.015","442.269"
"8","6","17","85","118","20","3.5","0.14","98.721","22.129","256.431","234.324"
"8","6","18","0","33","19","2.7","0.14","31.069","19.762","76.461","60.731"
"8","6","19","0","0","19","2.4","0.14","0","19","0","0"
"8","6","20","0","0","18","2.3","0.14","0","18","0","0"
"8","6","21","0","0","18","2","0.14","0","18","0","0"
"8","6","22","0","0","17","1.8","0.14","0","17","0","0"
"8","6","23","0","0","17","1.5","0.14","0","17","0","0"
"8","7","0","0","0","17","1.2","0.14","0","17","0","0"
"8","7","1","0","0","17","1.1","0.14","0","17","0","0"
"8","7","2","0","0","16","0.8","0.14","0","16","0","0"
"8","7","3","0","0","16","0.7","0.14","0","16","0","0"
"8","7","4","0","0","16","0.7","0.14","0","16","0","0"
"8","7","5","0","3","16","0.8","0.14","2.875","16.103","5.724","0"
"8","7","6","41","94","18","0.9","0.14","122.943","22.477","330.441","305.712"
"8","7","7","47","177","20","1.3","0.14","219.504","27.214","582.886","549.211"
"8","7","8","566","193","22","2.1","0.14","678.934","40.774","1748.587","1673.608"
"8","7","9","505","294","23","2.8","0.14","775.033","41.755","1964.214","1881.594"
"8","7","10","95","425","24","3.3","0.14","518.184","35.479","1320.205","1260.404"
"8","7","11","67","439","25","3.6","0.14","495.443","35.46","1256.194","1198.661"
